PS Name,PS Name_enc
Kanjar,2.75
Karimanal,1.0
Karimannoor,2.0
Karimkunnam,2.6
Kattappana,5.545454545454546
Kumali,2.4444444444444446
Marayoor,1.0
Munnar,2.6
Muttom,1.75
Nedumkandam,3.2222222222222223
Peerumedu,2.0
Rajakkadu,3.3333333333333335
Thankamoney,2.1666666666666665
Thodupuzha,8.307692307692308
Udummbanchola  PS,1.75
Upputhara,1.4
Vandiperiyar,2.125
Vellathooval,3.0
Chakkarakkal ,4.857142857142857
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kolavallur,2.25
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kuthuparamba,6.666666666666667
Mattannur,5.9
New Mahe,2.0
Panoor,3.0
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Edakkad ,2.5555555555555554
Kannur Town ,9.5
Kolavallur,2.25
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Kannapuram,4.125
Kuthuparamba,6.666666666666667
Thalassery,5.5
Chakkarakkal ,4.857142857142857
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kolavallur,2.25
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannur Town ,9.5
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Edakkad ,2.5555555555555554
Kannavam,1.8571428571428572
Kathirur,3.5714285714285716
Kuthuparamba,6.666666666666667
New Mahe,2.0
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Dharmadam,3.142857142857143
Kannapuram,4.125
Kannur Town ,9.5
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Chakkarakkal ,4.857142857142857
Chockly,2.7777777777777777
Dharmadam,3.142857142857143
Edakkad ,2.5555555555555554
Kannapuram,4.125
Kannavam,1.8571428571428572
Kannur Town ,9.5
Kathirur,3.5714285714285716
Kolavallur,2.25
Kuthuparamba,6.666666666666667
Mattannur,5.9
Mayyil,4.777777777777778
New Mahe,2.0
Panoor,3.0
Pinarayi,3.7142857142857144
Thalassery,5.5
Valapattanam,8.083333333333334
Alakode,2.6666666666666665
Taliparamba,7.933333333333334
Alakode,2.6666666666666665
Cherupuzha,3.111111111111111
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Karikottakari,1.2
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Peravoor,1.625
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Alakode,2.6666666666666665
Aralam,4.0
Cherupuzha,3.111111111111111
Iritty,3.6153846153846154
Karikottakari,1.2
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Peravoor,1.625
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Alakode,2.6666666666666665
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Peravoor,1.625
Taliparamba,7.933333333333334
Cherupuzha,3.111111111111111
Iritty,3.6153846153846154
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Iritty,3.6153846153846154
Kudiyanmala,2.1818181818181817
Payyannur,6.769230769230769
Taliparamba,7.933333333333334
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Payyavoor,2.5714285714285716
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payyannur,6.769230769230769
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Alakode,2.6666666666666665
Cherupuzha,3.111111111111111
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Karikottakari,1.2
Kelakam,1.6666666666666667
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Peravoor,1.625
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Alakode,2.6666666666666665
Cherupuzha,3.111111111111111
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Karikottakari,1.2
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Maloor,1.0
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Peravoor,1.625
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Cherupuzha,3.111111111111111
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Kudiyanmala,2.1818181818181817
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Cherupuzha,3.111111111111111
Iritty,3.6153846153846154
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Peravoor,1.625
Peringome,4.428571428571429
Taliparamba,7.933333333333334
Alakode,2.6666666666666665
Irikkur,1.8571428571428572
Iritty,3.6153846153846154
Karikottakari,1.2
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Alakode,2.6666666666666665
Cherupuzha,3.111111111111111
Iritty,3.6153846153846154
Kelakam,1.6666666666666667
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payyannur,6.769230769230769
Peravoor,1.625
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Alakode,2.6666666666666665
Cherupuzha,3.111111111111111
Iritty,3.6153846153846154
Kelakam,1.6666666666666667
Kudiyanmala,2.1818181818181817
Muzhakkunnu,2.5555555555555554
Pariyaram MC PS,3.6666666666666665
Payangadi,1.6666666666666667
Payyannur,6.769230769230769
Payyavoor,2.5714285714285716
Peravoor,1.625
Peringome,4.428571428571429
Sreekandapuram,3.25
Taliparamba,7.933333333333334
Ulikkal,1.5714285714285714
Vellarikundu,2.6
Manjeshwar,4.090909090909091
Adhur,2.5555555555555554
Amabalathara,2.8
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Cheemeni,2.8333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Adhur,2.5555555555555554
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Cheemeni,2.8333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Adhur,2.5555555555555554
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Manjeshwar,4.090909090909091
Amabalathara,2.8
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Rajapuram,1.5714285714285714
Chandera,2.3333333333333335
Adhur,2.5555555555555554
Amabalathara,2.8
Badiadka,2.7777777777777777
Bekal,3.888888888888889
Chandera,2.3333333333333335
Cheemeni,2.8333333333333335
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Vellarikundu,2.6
Vidyanagar,2.125
Adhur,2.5555555555555554
Amabalathara,2.8
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Cheemeni,2.8333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Badiadka,2.7777777777777777
Chandera,2.3333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Vidyanagar,2.125
Adhur,2.5555555555555554
Badiadka,2.7777777777777777
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Vellarikundu,2.6
Adhur,2.5555555555555554
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Adhur,2.5555555555555554
Bekal,3.888888888888889
Cheemeni,2.8333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Vellarikundu,2.6
Adhur,2.5555555555555554
Amabalathara,2.8
Badiadka,2.7777777777777777
Bedakam,3.0
Bekal,3.888888888888889
Chandera,2.3333333333333335
Cheemeni,2.8333333333333335
Chittarikkal,1.9
Hosdurg,7.3076923076923075
Kasaragod,3.1818181818181817
Kumbla,4.3
Manjeshwar,4.090909090909091
Melparamba  PS,3.888888888888889
Nileshwar,4.777777777777778
Rajapuram,1.5714285714285714
Vellarikundu,2.6
Vidyanagar,2.125
Eravipuram,8.4
Kollam East PS,8.272727272727273
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Pallithottam PS,3.0
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Ochira PS,4.75
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Pallithottam PS,3.0
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Karunagappally PS,11.153846153846153
Kollam West PS,3.923076923076923
Ochira PS,4.75
Kilikollur PS,5.583333333333333
Karunagappally PS,11.153846153846153
Kollam West PS,3.923076923076923
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Pallithottam PS,3.0
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Parippally PS,8.090909090909092
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Anchalumoodu PS,6.857142857142857
Chathannoor PS,5.363636363636363
Chavara PS,8.0
Chavara Thekkumbhagam,2.8
Eravipuram,8.4
Kannanelure PS,3.7142857142857144
Karunagappally PS,11.153846153846153
Kilikollur PS,5.583333333333333
Kollam East PS,8.272727272727273
Kollam West PS,3.923076923076923
Kottiyam PS,11.4
Ochira PS,4.75
Pallithottam PS,3.0
Paravoor PS,3.875
Parippally PS,8.090909090909092
Sakthikulangara PS,4.7
Puthoor PS,3.5454545454545454
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kulathupuzha PS,1.4
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chithara (Valavupacha) PS,2.5833333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kulathupuzha PS,1.4
Kundara PS,10.166666666666666
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
Eroor PS,4.0
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Pooyappally PS,4.8
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Kottarakkara PS,11.928571428571429
Pooyappally PS,4.8
Thenmala PS,3.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
Ezhukone PS,3.5
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Chadayamangalam PS,5.818181818181818
Kottarakkara PS,11.928571428571429
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kulathupuzha PS,1.4
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kulathupuzha PS,1.4
Kundara PS,10.166666666666666
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Thenmala PS,3.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
Eroor PS,4.0
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Pooyappally PS,4.8
Punalur PS,3.9
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Kottarakkara PS,11.928571428571429
Kundara PS,10.166666666666666
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Anchal PS,4.5
Chadayamangalam PS,5.818181818181818
Chithara (Valavupacha) PS,2.5833333333333335
East Kallada PS,2.3333333333333335
Eroor PS,4.0
Ezhukone PS,3.5
Kadakkal PS,5.222222222222222
Kottarakkara PS,11.928571428571429
Kulathupuzha PS,1.4
Kundara PS,10.166666666666666
Kunnikode PS,4.5
Pathanapuram PS,2.4285714285714284
Pooyappally PS,4.8
Punalur PS,3.9
Puthoor PS,3.5454545454545454
Sasthamcotta PS,6.583333333333333
Sooranad PS,3.0
Thenmala PS,3.5
Ettumanoor,8.571428571428571
Kuravilangadu,5.461538461538462
Ponkunnam,4.444444444444445
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Erattupetta,3.1818181818181817
Erumely,3.5
Ettumanoor,8.571428571428571
Gandhinagar,4.454545454545454
Kaduthuruthy,6.454545454545454
Kanjirappally,5.142857142857143
Karukachal,2.5555555555555554
Kidangoor,1.8181818181818181
Kottayam East,5.454545454545454
Kottayam West,4.916666666666667
Kumarakom,2.7142857142857144
Kuravilangadu,5.461538461538462
Manarcadu,2.6666666666666665
Manimala,3.4285714285714284
Melukavu,2.0
Mundakayam,2.2222222222222223
Pala,8.928571428571429
Pallikkathodu,2.0
Pampady,3.142857142857143
Ponkunnam,4.444444444444445
Ramapuram,4.545454545454546
Thalayolaparambu,3.7142857142857144
Thidanadu,1.3333333333333333
Thrikkodithanam,3.909090909090909
Vaikom,4.615384615384615
Vakathanam,1.625
Velloor,1.8
Ayarkunnam,2.0
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Erattupetta,3.1818181818181817
Ettumanoor,8.571428571428571
Gandhinagar,4.454545454545454
Kaduthuruthy,6.454545454545454
Kanjirappally,5.142857142857143
Karukachal,2.5555555555555554
Kidangoor,1.8181818181818181
Kottayam East,5.454545454545454
Kottayam West,4.916666666666667
Kuravilangadu,5.461538461538462
Manimala,3.4285714285714284
Mundakayam,2.2222222222222223
Pala,8.928571428571429
Pallikkathodu,2.0
Pampady,3.142857142857143
Ponkunnam,4.444444444444445
Ramapuram,4.545454545454546
Thalayolaparambu,3.7142857142857144
Thidanadu,1.3333333333333333
Thrikkodithanam,3.909090909090909
Vaikom,4.615384615384615
Velloor,1.8
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Erattupetta,3.1818181818181817
Erumely,3.5
Ettumanoor,8.571428571428571
Gandhinagar,4.454545454545454
Kaduthuruthy,6.454545454545454
Karukachal,2.5555555555555554
Kidangoor,1.8181818181818181
Kottayam East,5.454545454545454
Kottayam West,4.916666666666667
Kumarakom,2.7142857142857144
Kuravilangadu,5.461538461538462
Pala,8.928571428571429
Ramapuram,4.545454545454546
Thrikkodithanam,3.909090909090909
Vaikom,4.615384615384615
Vakathanam,1.625
Ayarkunnam,2.0
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Erattupetta,3.1818181818181817
Erumely,3.5
Ettumanoor,8.571428571428571
Gandhinagar,4.454545454545454
Kaduthuruthy,6.454545454545454
Kanjirappally,5.142857142857143
Kidangoor,1.8181818181818181
Kottayam East,5.454545454545454
Kottayam West,4.916666666666667
Kumarakom,2.7142857142857144
Kuravilangadu,5.461538461538462
Mundakayam,2.2222222222222223
Pala,8.928571428571429
Pallikkathodu,2.0
Pampady,3.142857142857143
Ponkunnam,4.444444444444445
Ramapuram,4.545454545454546
Thalayolaparambu,3.7142857142857144
Thrikkodithanam,3.909090909090909
Vaikom,4.615384615384615
Vakathanam,1.625
Velloor,1.8
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Ettumanoor,8.571428571428571
Kanjirappally,5.142857142857143
Karukachal,2.5555555555555554
Pala,8.928571428571429
Vaikom,4.615384615384615
Changanachery,6.153846153846154
Erattupetta,3.1818181818181817
Erumely,3.5
Kidangoor,1.8181818181818181
Kottayam West,4.916666666666667
Pala,8.928571428571429
Vaikom,4.615384615384615
Ettumanoor,8.571428571428571
Kuravilangadu,5.461538461538462
Pala,8.928571428571429
Thrikkodithanam,3.909090909090909
Changanachery,6.153846153846154
Chingavanam,7.916666666666667
Erattupetta,3.1818181818181817
Erumely,3.5
Ettumanoor,8.571428571428571
Gandhinagar,4.454545454545454
Kaduthuruthy,6.454545454545454
Kidangoor,1.8181818181818181
Kottayam East,5.454545454545454
Kottayam West,4.916666666666667
Kuravilangadu,5.461538461538462
Pala,8.928571428571429
Pallikkathodu,2.0
Ponkunnam,4.444444444444445
Ramapuram,4.545454545454546
